CustomerID,CreditScore,State,Age,Years,Balance,NumOfAccounts,HasCard,IsActiveMember,EstimatedSalary,CheckingAcct
15736510,605.0,New York,57.0,2,0.0,3,1,0,66653,1
15737025,635.0,New Jersey,33.0,1,0.0,3,0,0,178067,1
15737047,754.0,New Jersey,45.0,6,0.0,1,1,0,73882,1
15737071,639.0,New Jersey,60.0,5,162039.78,1,1,1,84362,1
15737104,652.0,Connecticut,47.0,0,126597.89,2,1,1,38799,1
15737267,676.0,New Jersey,49.0,1,0.0,1,1,0,79342,1
15737452,653.0,Connecticut,58.0,1,132602.88,1,1,0,5098,1
15737556,590.0,New Jersey,43.0,7,81076.8,2,1,1,182627,1
15737735,683.0,New York,40.0,4,95053.1,1,1,1,116817,1
15737741,607.0,New York,33.0,2,108431.87,2,0,1,109291,1
15737795,512.0,New York,36.0,1,0.0,1,0,1,135482,1
15737814,622.0,New Jersey,41.0,2,127087.06,1,1,0,102403,1
15737832,771.0,New York,45.0,0,139825.56,1,0,0,170985,1
15737998,529.0,New Jersey,46.0,8,0.0,1,0,0,126512,1
15738088,634.0,New York,63.0,10,0.0,2,1,0,30773,1
15738148,465.0,New Jersey,51.0,8,122522.32,1,0,0,181298,1
15738181,850.0,New Jersey,31.0,6,67996.23,2,0,0,50130,1
15738267,544.0,New Jersey,64.0,3,124043.8,1,1,1,111403,1
15738318,800.0,New Jersey,40.0,5,97764.41,1,1,0,98640,1
15738501,601.0,Connecticut,48.0,9,163630.76,1,0,1,41816,1
15738605,634.0,Connecticut,46.0,5,123642.36,1,1,1,49725,1
15738715,600.0,New Jersey,37.0,4,0.0,3,1,0,7312,1
15738889,658.0,New Jersey,42.0,8,102870.93,1,0,1,103765,1
15738907,798.0,New Jersey,60.0,6,96956.1,1,1,0,31907,1
15739578,850.0,New Jersey,49.0,6,128663.9,1,1,0,65769,1
15739592,707.0,Connecticut,51.0,10,98438.23,1,0,0,70779,1
15739858,618.0,New Jersey,56.0,7,0.0,1,1,1,142400,1
15739972,650.0,Connecticut,45.0,9,152367.21,3,1,0,150835,1
15740104,425.0,New York,22.0,7,169649.73,2,0,1,136365,1
15740223,479.0,Connecticut,51.0,1,107714.74,3,1,0,86128,1
15740345,657.0,New York,42.0,5,41473.33,1,1,0,112980,1
15740406,628.0,Connecticut,38.0,10,113525.84,1,1,0,46044,1
15740442,603.0,New Jersey,51.0,8,186825.57,1,1,0,93740,1
15740487,627.0,New Jersey,41.0,6,0.0,3,1,1,138701,1
15740527,766.0,Connecticut,62.0,7,142724.48,1,0,1,5893,1
15741336,715.0,New Jersey,38.0,5,118590.41,1,1,1,5684,1
15741988,492.0,Connecticut,52.0,8,125396.24,1,1,0,10015,1
15742091,825.0,Connecticut,35.0,6,118336.95,1,1,0,26342,1
15742272,669.0,New Jersey,44.0,8,96418.09,1,0,0,131609,1
15742798,829.0,New Jersey,22.0,7,150126.44,1,1,0,152108,1
15743007,643.0,New Jersey,45.0,4,45144.43,1,1,0,60917,1
15743193,644.0,New Jersey,37.0,6,117271.8,2,1,0,104218,1
15743236,687.0,New Jersey,61.0,7,80538.56,1,1,0,131305,1
15743245,624.0,New Jersey,42.0,3,145155.37,1,1,0,72170,1
15743293,651.0,Connecticut,35.0,1,163700.78,3,1,1,29583,1
15743411,609.0,New York,61.0,1,0.0,1,1,0,22448,1
15743490,795.0,Connecticut,56.0,9,94348.94,1,1,0,29239,1
15743498,532.0,Connecticut,52.0,9,137755.76,1,1,0,163192,1
15743532,704.0,Connecticut,27.0,5,147004.34,1,1,0,64381,1
15743673,551.0,New York,27.0,2,113873.22,1,1,1,85130,1
15743817,621.0,Connecticut,40.0,8,174126.75,3,1,0,172491,1
15743828,691.0,New Jersey,41.0,2,0.0,1,1,1,56851,1
15743871,567.0,New Jersey,59.0,3,0.0,2,1,0,25844,1
15744044,572.0,Connecticut,47.0,4,99353.42,1,1,0,196550,1
15744327,564.0,New Jersey,40.0,4,0.0,1,1,0,85456,1
15744517,735.0,New York,50.0,9,0.0,1,0,0,166677,1
15744582,680.0,New Jersey,24.0,10,0.0,3,1,0,154972,1
15744607,738.0,Connecticut,43.0,9,121152.05,2,1,0,64167,1
15744689,479.0,Connecticut,35.0,9,92833.89,1,1,0,99450,1
15744873,657.0,Connecticut,48.0,5,143595.87,1,0,0,101315,1
15744942,638.0,New York,55.0,2,155828.22,1,0,1,108987,1
15745083,613.0,Connecticut,59.0,8,91415.76,1,0,0,27965,1
15745250,850.0,New Jersey,58.0,8,156652.13,1,0,0,25899,1
15745266,434.0,New York,55.0,6,0.0,1,0,1,73562,1
15745295,727.0,New York,31.0,0,0.0,1,1,0,121751,1
15745324,599.0,New York,39.0,4,0.0,1,1,0,194273,1
15745326,538.0,New Jersey,62.0,3,75051.49,1,0,0,17682,1
15745399,649.0,New York,49.0,2,0.0,1,1,0,84864,1
15745533,799.0,New Jersey,63.0,1,110314.21,2,1,0,37464,1
15745605,722.0,New Jersey,47.0,2,88011.4,1,1,1,90656,1
15745844,642.0,Connecticut,40.0,6,129502.49,2,0,1,86099,1
15746012,729.0,New York,28.0,0,0.0,2,1,1,31165,1
15746199,558.0,New Jersey,41.0,6,0.0,1,1,1,143585,1
15746203,555.0,Connecticut,62.0,4,119817.33,1,0,1,43507,1
15746333,562.0,New Jersey,57.0,3,0.0,3,1,0,6555,1
15746515,750.0,New Jersey,36.0,7,136492.92,3,1,1,26500,1
15746553,526.0,Connecticut,50.0,5,124233.24,1,0,1,159457,1
15746569,589.0,New Jersey,38.0,4,0.0,1,1,0,95483,1
15746674,730.0,New Jersey,47.0,7,0.0,1,1,0,33373,1
15746708,589.0,Connecticut,55.0,7,119961.48,1,1,0,65157,1
15747097,611.0,New Jersey,35.0,10,0.0,1,1,1,23598,1
15747168,626.0,Connecticut,47.0,2,103108.8,1,0,1,166475,1
15747208,608.0,New Jersey,50.0,6,0.0,1,1,0,93569,1
15747288,838.0,New York,40.0,6,61671.19,1,0,1,150659,1
15747323,535.0,New York,48.0,9,109472.47,1,1,0,157358,1
15747503,705.0,New York,44.0,0,184552.12,1,1,0,68860,1
15747534,595.0,New Jersey,46.0,10,0.0,1,1,0,73489,1
15747757,600.0,Connecticut,58.0,8,118723.11,1,0,0,6210,1
15748414,526.0,New York,33.0,8,114634.63,2,1,0,110114,1
15748499,550.0,Connecticut,33.0,4,118400.91,1,0,1,14000,1
15748597,844.0,New York,56.0,5,99529.7,1,0,1,157230,1
15748660,561.0,Connecticut,49.0,1,102025.32,1,1,0,133052,1
15748797,636.0,New York,33.0,0,0.0,1,1,0,92277,1
15749068,632.0,New Jersey,40.0,9,139625.34,1,1,0,93703,1
15749103,604.0,Connecticut,47.0,4,118907.6,1,0,1,47777,1
15749328,697.0,New Jersey,45.0,1,0.0,2,1,0,46808,1
15749401,686.0,New Jersey,60.0,9,0.0,3,1,1,75246,1
15749519,822.0,New Jersey,38.0,6,128289.7,3,1,0,9150,1
15749583,686.0,Connecticut,38.0,2,93569.86,3,0,0,10137,1
15749638,605.0,New Jersey,51.0,9,104760.82,1,1,1,165575,1
15749905,698.0,New York,47.0,6,0.0,1,1,0,50214,1
15749951,766.0,Connecticut,27.0,5,126285.73,1,1,0,177614,1
15750156,662.0,Connecticut,59.0,2,104568.41,1,1,0,8059,1
15750335,850.0,Connecticut,43.0,0,108508.82,3,1,0,184045,1
15750447,678.0,New Jersey,60.0,10,117738.81,1,1,0,147490,1
15750545,629.0,New Jersey,44.0,5,0.0,4,0,0,117573,1
15750638,705.0,Connecticut,33.0,5,116765.7,1,0,0,190659,1
15750684,719.0,New Jersey,42.0,4,0.0,1,1,0,28466,1
15750731,736.0,Connecticut,50.0,9,116309.01,1,1,0,185360,1
15750778,653.0,New Jersey,60.0,2,120731.39,4,1,1,138160,1
15750867,489.0,Connecticut,46.0,8,92060.06,1,1,0,147223,1
15751158,571.0,New Jersey,42.0,4,108825.34,3,1,0,55559,1
15751177,685.0,Connecticut,44.0,2,119657.53,1,1,0,145387,1
15751203,702.0,New Jersey,26.0,5,56738.47,2,1,1,100442,1
15751392,689.0,New York,57.0,4,0.0,2,1,0,136650,1
15751455,469.0,New Jersey,48.0,5,0.0,1,1,0,160530,1
15751491,443.0,Connecticut,50.0,3,117206.3,1,1,0,42840,1
15751561,498.0,Connecticut,61.0,7,102453.26,1,1,0,187248,1
15751748,666.0,New Jersey,51.0,2,148222.65,1,0,0,156954,1
15752026,691.0,New Jersey,58.0,3,0.0,1,0,1,194930,1
15752081,468.0,New Jersey,56.0,10,0.0,3,0,1,62257,1
15752294,582.0,New Jersey,38.0,9,135979.01,4,1,1,76583,1
15752342,704.0,Connecticut,54.0,6,133656.91,3,1,0,145071,1
15752507,769.0,Connecticut,60.0,9,148846.39,1,1,0,192832,1
15752801,518.0,Connecticut,29.0,9,125961.74,2,1,0,160303,1
15753092,791.0,Connecticut,35.0,5,129828.58,1,1,1,181918,1
15753110,720.0,New York,64.0,3,45752.78,2,1,0,79623,1
15753174,571.0,Connecticut,37.0,9,139592.98,3,1,0,104153,1
15753332,401.0,Connecticut,48.0,8,128140.17,1,1,0,175754,1
15753337,555.0,New Jersey,51.0,5,0.0,3,1,0,189123,1
15753549,669.0,New Jersey,25.0,1,157848.53,1,0,0,37544,1
15753840,524.0,New York,32.0,6,0.0,1,1,1,132862,1
15753847,645.0,New York,45.0,4,0.0,1,0,1,174917,1
15753888,607.0,New York,62.0,8,108004.64,1,1,1,23387,1
15754443,443.0,New Jersey,35.0,9,108308.0,1,1,0,129031,1
15754577,556.0,New Jersey,51.0,8,61354.14,1,1,0,198811,1
15754796,487.0,Connecticut,46.0,4,135070.58,2,1,1,44244,1
15754940,597.0,New York,43.0,2,85162.26,1,0,1,5104,1
15755077,778.0,Connecticut,37.0,0,105617.73,2,1,1,133700,1
15755178,660.0,New Jersey,50.0,1,0.0,3,1,1,191849,1
15755196,834.0,New Jersey,49.0,2,131394.56,1,0,0,194366,1
15755241,714.0,New Jersey,52.0,2,0.0,1,0,1,144045,1
15755262,608.0,New York,41.0,3,89763.84,1,0,0,199305,1
15755330,512.0,Connecticut,41.0,7,122403.24,1,0,1,37440,1
15755405,710.0,New Jersey,43.0,9,128284.45,1,1,0,32997,1
15755521,660.0,New Jersey,48.0,0,90044.32,2,0,1,187605,1
15755638,673.0,New Jersey,43.0,5,168069.73,1,1,1,146992,1
15755678,534.0,New Jersey,62.0,2,0.0,2,0,0,42763,1
15755731,635.0,Connecticut,53.0,8,117005.55,1,0,1,123647,1
15756026,790.0,New York,46.0,9,0.0,1,0,0,14680,1
15756272,526.0,Connecticut,35.0,9,118536.4,1,1,0,40981,1
15756321,612.0,New York,52.0,5,144772.69,1,0,0,98303,1
15756610,657.0,Connecticut,38.0,5,123770.46,1,0,0,47020,1
15756625,752.0,New Jersey,41.0,8,0.0,2,1,0,139844,1
15756751,596.0,New York,54.0,0,78126.28,1,1,1,153483,1
15756804,636.0,New Jersey,48.0,1,170833.46,1,1,0,110510,1
15756920,576.0,New Jersey,63.0,9,70655.48,1,0,0,78956,1
15757306,738.0,New York,49.0,3,0.0,3,1,1,65066,1
15757408,655.0,New York,38.0,3,250898.09,3,0,1,81054,1
15757535,647.0,New York,44.0,5,0.0,3,1,1,174205,1
15757541,778.0,New Jersey,33.0,9,151772.63,2,0,0,180250,1
15757559,595.0,New Jersey,53.0,7,0.0,2,1,0,41372,1
15757607,623.0,New Jersey,45.0,0,0.0,1,1,0,196534,1
15757759,807.0,New York,28.0,7,165969.26,3,1,0,156122,1
15757811,732.0,New York,69.0,9,137453.43,1,0,1,110932,1
15757867,570.0,New Jersey,30.0,10,176173.52,1,1,0,97045,1
15757952,651.0,New Jersey,44.0,2,0.0,3,1,0,102530,1
15758023,544.0,Connecticut,47.0,5,105245.21,1,0,0,99922,1
15758116,666.0,New Jersey,53.0,5,64646.7,1,1,0,128019,1
15758372,674.0,New Jersey,18.0,7,0.0,2,1,1,55753,1
15758606,738.0,New Jersey,54.0,4,0.0,1,0,1,55725,1
15758813,350.0,Connecticut,39.0,0,109733.2,2,0,0,123602,1
15758845,590.0,New York,37.0,0,64345.21,1,0,1,61759,1
15758901,713.0,New York,47.0,1,0.0,1,1,0,107825,1
15759066,483.0,New Jersey,44.0,5,136836.49,1,1,0,192360,1
15759067,537.0,Connecticut,37.0,7,158411.95,4,1,1,117691,1
15759284,750.0,New Jersey,37.0,6,0.0,1,1,1,117948,1
15759387,598.0,Connecticut,38.0,1,101487.18,1,1,1,75959,1
15759436,758.0,New Jersey,50.0,2,95813.76,3,1,1,67944,1
15759618,535.0,New Jersey,48.0,9,0.0,1,1,0,149893,1
15759874,532.0,New Jersey,44.0,3,148595.55,1,1,0,74839,1
15760216,718.0,New Jersey,49.0,10,0.0,1,1,0,184475,1
15760294,512.0,New Jersey,41.0,8,145150.28,1,1,0,64869,1
15760446,598.0,New Jersey,64.0,9,0.0,1,0,1,13181,1
15760456,731.0,New Jersey,38.0,10,123711.73,2,1,0,171341,1
15760865,754.0,Connecticut,48.0,7,141819.02,1,1,0,93551,1
15761018,581.0,Connecticut,50.0,2,143829.2,2,1,0,181224,1
15761023,554.0,Connecticut,43.0,2,120847.11,1,1,0,7612,1
15761053,596.0,Connecticut,48.0,2,131326.47,1,0,0,1140,1
15761168,478.0,New Jersey,38.0,4,171913.87,1,1,0,51821,1
15761294,667.0,Connecticut,56.0,8,137464.04,1,1,0,130847,1
15761487,678.0,New Jersey,55.0,5,0.0,1,0,1,196794,1
15761497,713.0,New York,48.0,1,163760.82,1,0,0,157381,1
15761554,581.0,New Jersey,54.0,4,89299.81,1,0,0,5558,1
15761670,695.0,New Jersey,50.0,8,0.0,1,1,0,126382,1
15761950,652.0,Connecticut,45.0,9,110827.49,1,1,1,153384,1
15762169,556.0,Connecticut,37.0,9,145018.64,2,1,0,90928,1
15762277,710.0,New Jersey,47.0,5,158623.14,1,0,0,83500,1
15762418,750.0,New York,22.0,3,121681.82,1,1,0,128643,1
15762716,762.0,New York,60.0,10,168920.75,1,1,0,31445,1
15762729,745.0,Connecticut,28.0,1,111071.36,1,1,0,73276,1
15763029,612.0,Connecticut,46.0,9,161450.03,1,1,1,96961,1
15763108,600.0,Connecticut,53.0,7,106261.63,1,1,0,93630,1
15763256,661.0,Connecticut,64.0,8,128751.65,2,1,0,189398,1
15763683,678.0,Connecticut,32.0,4,139626.01,1,1,1,118236,1
15763907,820.0,New Jersey,39.0,1,104614.29,1,1,0,61538,1
15764033,693.0,Connecticut,43.0,1,121927.92,1,1,0,87995,1
15764170,647.0,Connecticut,44.0,4,93960.35,1,1,0,36580,1
15764431,671.0,New York,34.0,5,130929.02,4,1,1,28238,1
15764604,586.0,New Jersey,35.0,7,164769.02,3,1,0,119814,1
15764866,539.0,Connecticut,43.0,3,116220.5,3,1,0,55804,1
15764916,616.0,Connecticut,43.0,7,95984.21,1,0,1,115263,1
15765173,350.0,New Jersey,60.0,3,0.0,1,0,0,113796,1
15765257,564.0,New York,31.0,5,121461.87,1,1,1,20432,1
15765300,596.0,Connecticut,40.0,5,62389.03,3,1,0,148623,1
15765518,643.0,New Jersey,51.0,2,105229.53,1,1,0,34968,1
15765694,584.0,New York,59.0,1,0.0,1,0,1,130260,1
15765982,735.0,New Jersey,41.0,7,74135.85,1,1,1,11783,1
15766017,615.0,Connecticut,58.0,3,72309.3,1,1,1,85687,1
15766044,642.0,Connecticut,49.0,4,120688.61,1,1,0,24770,1
15766288,586.0,Connecticut,36.0,5,103700.69,1,1,0,194073,1
15766355,550.0,Connecticut,49.0,0,108806.96,3,1,0,61447,1
15766427,565.0,Connecticut,52.0,5,97720.35,2,1,0,175071,1
15766575,612.0,Connecticut,62.0,8,140745.33,1,1,0,193438,1
15766683,549.0,Connecticut,36.0,6,139422.37,1,0,0,83983,1
15766826,824.0,New Jersey,26.0,7,146266.0,1,1,0,21904,1
15767264,465.0,Connecticut,53.0,1,117438.17,1,0,0,74899,1
15767474,481.0,New Jersey,57.0,9,0.0,3,1,1,169719,1
15767729,646.0,New York,25.0,5,182876.88,2,1,1,42538,1
15768072,688.0,New York,33.0,2,0.0,1,0,0,27557,1
15768137,667.0,New York,23.0,6,136100.69,2,0,0,169669,1
15768151,514.0,Connecticut,45.0,3,109032.23,1,0,1,155407,1
15768163,655.0,Connecticut,46.0,7,137145.12,1,1,0,115146,1
15768233,435.0,Connecticut,37.0,8,114346.3,1,0,1,981,1
15768342,718.0,New Jersey,52.0,8,79475.3,3,1,1,32421,1
15768367,781.0,New Jersey,27.0,7,186558.55,1,1,1,175071,1
15768451,739.0,Connecticut,40.0,5,149131.03,3,1,1,60037,1
15768471,554.0,Connecticut,54.0,6,108755.0,1,1,0,40914,1
15768495,700.0,New Jersey,32.0,8,110923.15,2,1,1,161846,1
15768600,805.0,Connecticut,50.0,9,130023.38,1,1,0,62990,1
15768763,562.0,New Jersey,37.0,2,0.0,1,0,1,52525,1
15769064,537.0,Connecticut,39.0,3,135309.36,1,1,0,31729,1
15769216,601.0,New Jersey,43.0,2,0.0,1,1,0,49714,1
15769246,813.0,Connecticut,59.0,2,135078.41,1,1,0,187636,1
15769353,550.0,New Jersey,40.0,8,150490.32,1,0,0,166468,1
15769412,684.0,New York,39.0,4,207034.96,2,0,0,157695,1
15769596,710.0,Connecticut,24.0,2,110407.44,2,0,0,15832,1
15769703,550.0,Connecticut,45.0,8,111257.59,1,0,0,97623,1
15769959,597.0,New Jersey,53.0,4,88381.21,1,1,0,69385,1
15770039,572.0,Connecticut,39.0,4,112290.22,1,1,0,49374,1
15770474,685.0,New Jersey,33.0,1,0.0,3,0,1,70221,1
15771270,635.0,New Jersey,27.0,8,127471.56,1,1,1,152916,1
15771299,707.0,New Jersey,57.0,1,92053.0,1,1,1,164064,1
15771409,586.0,New Jersey,58.0,7,151933.63,1,1,0,162960,1
15771417,640.0,New Jersey,43.0,7,132412.38,1,0,0,69584,1
15771442,633.0,New Jersey,40.0,4,150578.0,1,0,1,34671,1
15771543,507.0,Connecticut,31.0,2,134237.07,1,1,1,166424,1
15771573,637.0,Connecticut,39.0,9,137843.8,1,1,1,117623,1
15771668,578.0,New Jersey,59.0,10,185966.64,1,0,0,9445,1
15771742,580.0,Connecticut,38.0,9,115442.19,2,1,0,128482,1
15771942,528.0,Connecticut,46.0,9,135555.66,1,1,0,133146,1
15772073,664.0,New Jersey,48.0,10,0.0,1,1,0,140173,1
15772243,612.0,New Jersey,33.0,9,0.0,1,0,0,142798,1
15772329,580.0,Connecticut,45.0,8,103741.14,1,1,0,47429,1
15772337,723.0,Connecticut,49.0,0,153855.52,1,1,1,180862,1
15772412,554.0,New York,30.0,6,135370.12,1,1,1,179689,1
15772423,739.0,Connecticut,54.0,8,126418.14,1,1,0,134421,1
15772482,829.0,Connecticut,28.0,3,132405.52,3,1,0,104889,1
15772528,750.0,New Jersey,47.0,7,121376.15,2,1,0,54474,1
15772559,790.0,New Jersey,47.0,10,148636.21,1,0,1,16120,1
15772650,732.0,New Jersey,55.0,9,136576.02,1,0,1,3268,1
15772781,703.0,New Jersey,51.0,3,0.0,3,1,1,77295,1
15772896,763.0,Connecticut,42.0,6,100160.75,1,1,0,33463,1
15773013,633.0,New Jersey,47.0,0,0.0,1,1,1,6343,1
15773221,577.0,New York,43.0,8,79757.21,1,1,0,135651,1
15773276,633.0,New York,63.0,4,114552.6,1,1,0,73856,1
15773283,641.0,New Jersey,65.0,6,38340.02,1,1,0,32608,1
15773723,588.0,New York,22.0,9,67178.19,1,1,1,163535,1
15773792,662.0,New Jersey,32.0,4,133950.37,1,1,1,48726,1
15773868,653.0,Connecticut,37.0,3,125734.2,2,1,0,134625,1
15773972,614.0,New Jersey,50.0,4,137104.47,1,1,0,127166,1
15774151,614.0,New York,41.0,7,179915.85,1,0,0,14666,1
15774192,539.0,Connecticut,38.0,8,105435.74,1,0,0,80575,1
15774250,532.0,New Jersey,42.0,1,159024.71,1,1,0,100983,1
15774358,443.0,Connecticut,59.0,4,110939.3,1,1,0,72847,1
15774401,773.0,New York,51.0,4,0.0,2,0,0,123588,1
15774586,692.0,Connecticut,43.0,10,118588.83,1,1,1,161242,1
15774854,592.0,New Jersey,54.0,8,0.0,1,1,1,28738,1
15774857,460.0,New Jersey,27.0,7,0.0,2,1,0,156150,1
15774882,687.0,New Jersey,35.0,3,99587.43,1,1,1,1713,1
15774936,543.0,Connecticut,41.0,6,143350.41,1,1,1,192070,1
15775067,606.0,New Jersey,47.0,3,93578.68,2,0,1,137721,1
15775192,732.0,Connecticut,48.0,4,102962.62,1,1,0,120853,1
15775294,692.0,New Jersey,31.0,2,0.0,2,1,0,91829,1
15775295,630.0,New Jersey,40.0,0,118633.08,1,0,1,60032,1
15775306,421.0,Connecticut,28.0,8,122384.22,3,1,1,89017,1
15775318,590.0,New York,51.0,3,154962.99,3,0,1,191932,1
15775590,482.0,Connecticut,48.0,2,69329.47,1,0,0,102641,1
15775703,702.0,New Jersey,26.0,2,71281.29,1,1,1,108747,1
15775761,610.0,Connecticut,69.0,5,86038.21,3,0,0,192743,1
15775886,670.0,New Jersey,36.0,3,0.0,1,1,0,140754,1
15775891,634.0,Connecticut,48.0,2,107247.69,1,1,1,103712,1
15775905,612.0,Connecticut,47.0,6,130024.87,1,1,1,45750,1
15775912,698.0,New Jersey,48.0,4,101238.24,2,0,1,177816,1
15776156,521.0,New Jersey,27.0,4,121325.84,1,1,1,164224,1
15776233,758.0,Connecticut,61.0,8,125397.21,1,1,0,182184,1
15776348,835.0,Connecticut,20.0,4,124365.42,1,0,0,180198,1
15776454,603.0,New Jersey,48.0,5,0.0,1,1,0,100479,1
15776494,754.0,New Jersey,61.0,5,146622.35,1,1,1,41815,1
15776545,682.0,New Jersey,28.0,10,200724.96,1,0,1,82873,1
15776596,730.0,New York,39.0,6,140094.59,1,1,0,172450,1
15776780,608.0,New Jersey,59.0,1,0.0,1,1,0,70650,1
15776936,475.0,New Jersey,40.0,7,160818.08,1,0,1,169642,1
15776947,637.0,New York,43.0,8,0.0,1,1,0,12157,1
15777045,783.0,New York,44.0,3,81811.71,1,1,0,164214,1
15777060,770.0,New Jersey,33.0,4,0.0,1,1,0,26081,1
15777459,619.0,New York,32.0,4,175406.13,2,1,1,172792,1
15777553,659.0,New Jersey,56.0,9,123785.24,1,1,0,99504,1
15777797,689.0,New York,38.0,5,75075.14,1,1,1,8652,1
15777873,628.0,New Jersey,31.0,5,0.0,1,0,0,147963,1
15777901,640.0,Connecticut,43.0,9,94752.49,1,1,0,184006,1
15777907,791.0,New Jersey,33.0,3,0.0,1,1,1,144414,1
15778005,785.0,New Jersey,39.0,1,130147.98,1,1,0,163798,1
15778149,538.0,New York,68.0,9,0.0,2,1,0,110441,1
15778154,628.0,Connecticut,50.0,4,122227.71,1,0,1,14218,1
15778155,520.0,Connecticut,31.0,3,108914.17,1,1,1,183572,1
15778368,552.0,Connecticut,50.0,4,121175.56,1,1,0,117505,1
15778395,762.0,Connecticut,34.0,4,88815.56,2,1,0,68562,1
15778410,533.0,New York,52.0,7,0.0,1,0,1,194114,1
15778418,637.0,Connecticut,40.0,9,154309.67,1,1,1,125334,1
15778975,850.0,Connecticut,70.0,1,96947.58,3,1,0,62283,1
15779176,565.0,Connecticut,58.0,3,108888.24,3,0,1,135876,1
15779182,790.0,New York,46.0,8,182364.53,1,0,0,139266,1
15779492,796.0,New York,56.0,6,94231.13,1,0,0,121165,1
15779522,736.0,New Jersey,24.0,0,0.0,2,1,0,109356,1
15779581,734.0,New York,43.0,3,55853.33,2,0,1,94812,1
15779862,658.0,Connecticut,31.0,3,133003.03,1,0,1,146339,1
15779947,363.0,New York,28.0,6,146098.43,3,1,0,100615,1
15780038,756.0,New York,38.0,6,119208.85,1,1,0,169764,1
15780254,654.0,New Jersey,40.0,6,0.0,1,0,0,183873,1
15780432,728.0,New Jersey,37.0,3,122689.51,2,0,0,106978,1
15780805,585.0,New Jersey,35.0,2,0.0,2,1,0,98621,1
15780909,769.0,Connecticut,34.0,7,115101.5,1,0,0,57842,1
15780989,579.0,New York,43.0,2,145843.82,1,1,1,198402,1
15781129,687.0,New York,38.0,8,69434.4,2,1,1,66580,1
15781272,669.0,New Jersey,50.0,4,149713.61,3,1,1,124872,1
15781553,760.0,Connecticut,49.0,9,91502.99,1,1,0,117233,1
15781598,756.0,Connecticut,41.0,6,149049.92,1,0,1,50422,1
15781619,785.0,New Jersey,38.0,1,0.0,1,1,0,134965,1
15781802,755.0,New Jersey,41.0,6,104817.41,1,1,0,126014,1
15781975,708.0,New Jersey,34.0,3,0.0,1,0,1,121458,1
15782096,616.0,New York,36.0,6,0.0,1,1,1,12916,1
15782181,592.0,New York,35.0,6,80285.16,1,1,0,72679,1
15782210,714.0,New Jersey,46.0,1,0.0,1,1,0,152168,1
15782247,540.0,New Jersey,22.0,4,0.0,3,1,1,186233,1
15782360,743.0,Connecticut,65.0,2,131935.51,1,1,1,96400,1
15782418,589.0,Connecticut,19.0,9,83495.11,1,1,1,143022,1
15782454,552.0,New Jersey,49.0,4,0.0,1,1,1,190297,1
15782468,850.0,New York,51.0,3,109799.55,2,1,1,12458,1
15782608,743.0,New Jersey,43.0,5,0.0,2,0,0,113079,1
15782688,625.0,Connecticut,56.0,0,148507.24,1,1,0,46824,1
15782736,573.0,Connecticut,47.0,4,152522.47,1,0,1,164038,1
15782939,747.0,New Jersey,42.0,4,80214.36,1,1,0,115242,1
15783007,520.0,Connecticut,45.0,1,123086.39,1,1,1,41042,1
15783019,794.0,New Jersey,62.0,9,123681.32,3,1,0,173587,1
15783030,685.0,New Jersey,40.0,7,0.0,1,1,0,72853,1
15783225,737.0,New Jersey,54.0,9,0.0,1,1,0,83470,1
15783615,630.0,Connecticut,50.0,3,129370.91,4,1,1,47775,1
15783883,753.0,Connecticut,38.0,1,117314.92,1,1,0,122021,1
15784000,715.0,Connecticut,34.0,9,102277.52,1,0,0,177853,1
15784042,624.0,New Jersey,55.0,7,118793.6,1,1,1,95022,1
15784124,645.0,Connecticut,41.0,2,93925.3,1,1,0,123982,1
15784180,564.0,New Jersey,36.0,7,206329.65,1,1,1,46633,1
15784320,632.0,New Jersey,44.0,3,133793.89,1,1,1,34607,1
15784526,616.0,New Jersey,44.0,5,102016.38,1,0,1,178235,1
15784761,554.0,New York,46.0,7,87603.35,3,0,1,96929,1
15784844,752.0,New York,48.0,5,116060.08,1,1,0,156618,1
15784923,705.0,Connecticut,37.0,3,109974.22,1,1,1,36321,1
15784958,797.0,New Jersey,55.0,10,0.0,4,1,1,49419,1
15785024,629.0,New Jersey,40.0,9,137409.19,1,1,0,175878,1
15785352,606.0,New Jersey,37.0,6,82373.94,1,0,0,172527,1
15785358,586.0,Connecticut,46.0,8,106968.96,1,1,1,79367,1
15785367,651.0,New Jersey,56.0,4,0.0,1,0,0,84383,1
15785373,717.0,New York,42.0,5,190305.78,1,1,0,99348,1
15785490,771.0,New Jersey,50.0,3,105229.72,1,1,1,16282,1
15785559,678.0,New Jersey,43.0,1,133237.21,1,1,0,111033,1
15785654,727.0,Connecticut,45.0,6,114422.85,2,1,1,104679,1
15785705,705.0,Connecticut,44.0,10,106731.58,1,1,0,137420,1
15785782,513.0,New York,48.0,2,0.0,1,1,1,114709,1
15786196,555.0,New Jersey,44.0,3,105770.7,3,1,0,60534,1
15786463,645.0,Connecticut,59.0,8,121669.93,2,0,0,92,1
15786800,723.0,Connecticut,52.0,5,131694.97,1,0,1,92874,1
15787189,824.0,Connecticut,60.0,8,134250.17,3,0,0,153046,1
15787255,650.0,Connecticut,55.0,2,140891.46,3,1,1,179834,1
15787318,537.0,Connecticut,47.0,6,103163.35,1,1,0,16260,1
15787470,553.0,New York,47.0,3,116528.15,1,0,0,145704,1
